Unnamed: 0,Tag,SMILES,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,log(e/mol-1 dm3 cm-1),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),Molecular weight (g mol-1),Reference
19153,19154,COc1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=C(c1cc(OC)c(OC)c(OC)c1)C1=Nc2c(-c4cc(OC)c(OC)c(OC)c4)c4c5ccc(C(C)(C)C)cc5c5cc(OC)ccc5c4n2[B-](F)(F)[N+]=31,Cc1ccccc1,797.0,810.0,,0.05,5.211387553,,,,,997.94052,DOI: 10.1021/acs.joc.7b01803
19154,19155,COc1ccc(C2=[N+]3C(=Nc4c5c6cc(OC)c(OC)c(OC)c6c6cc(C(C)(C)C)ccc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2ccc(C(C)(C)C)cc2c2c(OC)c(OC)c(OC)cc32)cc1,Cc1ccccc1,745.0,771.0,,0.35,5.095866453,,,,,997.94052,DOI: 10.1021/acs.joc.7b01803
19155,19156,COc1ccc(C2=[N+]3C(=Nc4c5c6ccccc6c6ccc(C(C)(C)C)cc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,Cc1ccccc1,716.0,741.0,,0.32,5.169380495,,,,,817.78524,DOI: 10.1021/acs.joc.7b01803
19156,19157,COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5-c5ccc(C(C)(C)C)cc5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,Cc1ccccc1,701.0,723.0,,0.38,5.001733713,,,,,819.80112,DOI: 10.1021/acs.joc.7b01803
19157,19158,O=C(c1cc(F)c(O)cc1F)c1cc(F)c(O)cc1F,CCO,306.0,,,,,,,,,286.17964,DOI: 10.1021/jo202062f
19158,19159,COc1cc(F)c(C(=O)c2cc(F)c(OC)cc2F)cc1F,CCO,301.0,,,,,,,,,314.2334,DOI: 10.1021/jo202062f
19159,19160,Nc1cc(F)c(C(=O)c2cc(F)c(N)cc2F)cc1F,CCO,340.0,,,,,,,,,284.21152,DOI: 10.1021/jo202062f
19160,19161,Nc1cc(F)c(C(=O)c2cc(F)c(F)cc2F)cc1F,CCO,335.0,,,,,,,,,287.18664,DOI: 10.1021/jo202062f
19161,19162,CN(C)c1cc(F)c(C(=O)c2cc(F)c(N(C)C)cc2F)cc1F,CCO,358.0,,,,,,,,,340.31904,DOI: 10.1021/jo202062f
19162,19163,CCN(CC)c1cc(F)c(C(=O)c2cc(F)c(N(CC)CC)cc2F)cc1F,CCO,369.0,,,,,,,,,396.42656,DOI: 10.1021/jo202062f
19163,19164,CCN(CC)c1cc(F)c(C(=O)c2cc(F)c(F)cc2F)cc1F,CCO,361.0,,,,,,,,,343.29416,DOI: 10.1021/jo202062f
19164,19165,CC(C)Nc1cc(F)c(C(=O)c2cc(F)c(NC(C)C)cc2F)cc1F,CCO,357.0,,,,,,,,,368.3728,DOI: 10.1021/jo202062f
19165,19166,CC(C)(C)Nc1cc(F)c(C(=O)c2cc(F)c(NC(C)(C)C)cc2F)cc1F,CCO,348.0,,,,,,,,,396.42656,DOI: 10.1021/jo202062f
19166,19167,O=C(c1cc(F)c(N2CCCCC2)cc1F)c1cc(F)c(N2CCCCC2)cc1F,CCO,354.0,,,,,,,,,420.44856,DOI: 10.1021/jo202062f
19167,19168,O=C(c1cc(F)c(F)cc1F)c1cc(F)c(N2CCCCC2)cc1F,CCO,350.0,,,,,,,,,355.30516,DOI: 10.1021/jo202062f
19168,19169,O=C(c1cc(F)c(N2CCOCC2)cc1F)c1cc(F)c(N2CCOCC2)cc1F,CCO,342.0,,,,,,,,,424.3928,DOI: 10.1021/jo202062f
19169,19170,O=c1c2cc(F)c(O)cc2oc2cc(O)c(F)cc12,CCO,369.0,439.0,,0.26,4.123851641,,,,,264.18264,DOI: 10.1021/jo202062f
19170,19171,Nc1cc2oc3cc(O)c(F)cc3c(=O)c2cc1F,CCO,366.0,425.0,,0.44,4.593286067,,,,,263.19858,DOI: 10.1021/jo202062f
19171,19172,CN(C)c1cc2oc3cc(N(C)C)c(F)cc3c(=O)c2cc1F,CCO,378.0,446.0,,,,,,,,318.32204,DOI: 10.1021/jo202062f
19172,19173,CCN(CC)c1cc2oc3cc(N(CC)CC)c(F)cc3c(=O)c2cc1F,CCO,389.0,452.0,,,,,,,,374.42956,DOI: 10.1021/jo202062f
19173,19174,CCN(CC)c1cc2oc3cc(O)c(F)cc3c(=O)c2cc1F,CCO,379.0,438.0,,,,,,,,319.3061,DOI: 10.1021/jo202062f
19174,19175,CC(C)Nc1cc2oc3cc(NC(C)C)c(F)cc3c(=O)c2cc1F,CCO,370.0,422.0,,0.41,4.558708571,,,,,346.3758,DOI: 10.1021/jo202062f
19175,19176,CC(C)(C)Nc1cc2oc3cc(NC(C)(C)C)c(F)cc3c(=O)c2cc1F,CCO,368.0,418.0,,0.31,4.686636269,,,,,374.42956,DOI: 10.1021/jo202062f
19176,19177,O=c1c2cc(F)c(N3CCCCC3)cc2oc2cc(N3CCCCC3)c(F)cc12,CCO,369.0,457.0,,,,,,,,398.45156,DOI: 10.1021/jo202062f
19177,19178,O=c1c2cc(F)c(O)cc2oc2cc(N3CCCCC3)c(F)cc12,CCO,373.0,445.0,,0.23,4.184691431,,,,,331.3171,DOI: 10.1021/jo202062f
19178,19179,O=c1c2cc(F)c(N3CCOCC3)cc2oc2cc(N3CCOCC3)c(F)cc12,CCO,344.0,448.0,,,,,,,,402.3958,DOI: 10.1021/jo202062f
19179,19180,CC(C)Nc1cc2c(cc1F)c(=O)c1cc(F)c(NC(C)C)cc1n2C(C)C,CCO,376.0,423.0,,0.32,4.565847819,,,,,387.47238,DOI: 10.1021/jo202062f
19180,19181,CN(C)c1cc2c(cc1F)c(=O)c1cc(F)c(N(C)C)cc1n2C,CCO,384.0,441.0,,,,,,,,331.36486,DOI: 10.1021/jo202062f
19181,19182,CC(C)Nc1cc2c(cc1F)c(=O)c1cc(F)c(NC(C)C)cc1n2C,CCO,377.0,421.0,,0.31,4.753583059,,,,,359.41862,DOI: 10.1021/jo202062f
19182,19183,CN(C)c1cc2c(cc1F)c(=O)c1cc(F)c(N)cc1n2C,CCO,369.0,432.0,,,,,,,,303.3111,DOI: 10.1021/jo202062f
19183,19184,Cn1c2cc(N3CCCCC3)c(F)cc2c(=O)c2cc(F)c(N3CCCCC3)cc21,CCO,368.0,455.0,,,,,,,,411.49438,DOI: 10.1021/jo202062f
19184,19185,CN(C)c1cc2c(cc1F)c(=O)c1cc(F)c(N3CCCCC3)cc1n2C,CCO,364.0,443.0,,,,,,,,371.42962,DOI: 10.1021/jo202062f
19185,19186,COc1cc2c(cc1F)c(=O)c1cc(F)c(OC)cc1n2C(C)C,CCO,383.0,425.0,,,,,,,,333.33298,DOI: 10.1021/jo202062f
19186,19187,COc1cc2c(cc1F)c(=O)c1cc(F)c(OC)cc1n2Cc1ccccc1,CCO,381.0,416.0,,,,,,,,381.37698,DOI: 10.1021/jo202062f
19187,19188,COc1cc2c(cc1F)c(=O)c1cc(F)c(OC)cc1n2-c1ccccc1,CCO,378.0,424.0,,,,,,,,367.3501,DOI: 10.1021/jo202062f
19188,19189,CC(C)n1c2cc(O)c(F)cc2c(=O)c2cc(F)c(O)cc21,CCO,379.0,438.0,,,,,,,,305.27922,DOI: 10.1021/jo202062f
19189,19190,O=c1c2cc(F)c(O)cc2n(Cc2ccccc2)c2cc(O)c(F)cc12,CCO,381.0,431.0,,,,,,,,353.32322,DOI: 10.1021/jo202062f
19190,19191,O=c1c2cc(F)c(O)cc2n(-c2ccccc2)c2cc(O)c(F)cc12,CCO,377.0,454.0,,,,,,,,339.29634,DOI: 10.1021/jo202062f
19191,19192,COc1cc2sc3cc(OC)c(F)cc3c(=O)c2cc1F,CS(C)=O,316.0,416.0,,,,,,,,308.3034,DOI: 10.1021/jo202062f
19192,19193,O=c1c2cc(F)c(O)cc2sc2cc(O)c(F)cc12,CCO,377.0,465.0,,,,,,,,280.24964,DOI: 10.1021/jo202062f
19193,19194,CN(C)c1cc2sc3cc(N(C)C)c(F)cc3c(=O)c2cc1F,CCO,382.0,477.0,,,,,,,,334.38904,DOI: 10.1021/jo202062f
19194,19195,CCN(CC)c1cc2sc3cc(N(CC)CC)c(F)cc3c(=O)c2cc1F,CCO,393.0,475.0,,,,,,,,390.49656,DOI: 10.1021/jo202062f
19195,19196,CC(C)Nc1cc2sc3cc(NC(C)C)c(F)cc3c(=O)c2cc1F,CCO,377.0,446.0,,,,,,,,362.4428,DOI: 10.1021/jo202062f
19196,19197,CC(C)(C)Nc1cc2sc3cc(NC(C)(C)C)c(F)cc3c(=O)c2cc1F,CCO,373.0,432.0,,,,,,,,390.49656,DOI: 10.1021/jo202062f
19197,19198,O=c1c2cc(F)c(N3CCCCC3)cc2sc2cc(N3CCCCC3)c(F)cc12,CCO,377.0,487.0,,,,,,,,414.51856,DOI: 10.1021/jo202062f
19198,19199,O=c1c2cc(F)c(N3CCOCC3)cc2sc2cc(N3CCOCC3)c(F)cc12,CCO,361.0,481.0,,,,,,,,418.4628,DOI: 10.1021/jo202062f
19199,19200,CN(C)c1ccc(C2=CC3=C(c4ccc([N+](=O)[O-])cc4)[C@H]4c5ccccc5[C@]3(S2)c2ccccc24)cc1,ClCCl,484.0,625.0,,0.003,4.301029996,,,,,500.62056,DOI: 10.1021/acs.joc.5b02189
19200,19201,CN(C)c1ccc(C2=CC3=C(c4ccc(C#N)cc4)[C@H]4c5ccccc5[C@]3(S2)c2ccccc24)cc1,ClCCl,436.0,599.0,,0.42,4.462397998,,,,,480.63356,DOI: 10.1021/acs.joc.5b02189
19201,19202,CN(C)c1ccc(C2=C3C=C(c4ccc(C#N)cc4)S[C@]34c3ccccc3[C@H]2c2ccccc24)cc1,ClCCl,451.0,601.0,,0.76,4.301029996,,,,,480.63356,DOI: 10.1021/acs.joc.5b02189
19202,19203,CN(C)c1ccc(C2=CC3=C(c4ccc(C=O)cc4)[C@H]4c5ccccc5[C@]3(S2)c2ccccc24)cc1,ClCCl,449.0,616.0,,0.46,4.431363764,,,,,483.6335,DOI: 10.1021/acs.joc.5b02189
19203,19204,CN(C)c1ccc(C2=C3C=C(c4ccc(C=O)cc4)S[C@]34c3ccccc3[C@H]2c2ccccc24)cc1,ClCCl,464.0,645.0,,0.54,4.204119983,,,,,483.6335,DOI: 10.1021/acs.joc.5b02189
19204,19205,CN(C)c1ccc(C2=CC3=C(c4ccc(C=C(C#N)C#N)cc4)[C@H]4c5ccccc5[C@]3(S2)c2ccccc24)cc1,ClCCl,543.0,735.0,,0.06,4.079181246,,,,,531.6815,DOI: 10.1021/acs.joc.5b02189
19205,19206,CN(C)c1ccc(C2=C3C=C(c4ccc(C=C(C#N)C#N)cc4)S[C@]34c3ccccc3[C@H]2c2ccccc24)cc1,ClCCl,558.0,748.0,,0.01,4.397940009,,,,,531.6815,DOI: 10.1021/acs.joc.5b02189
19206,19207,C1=C(c2ccccc2)S[C@]23C1=C(c1ccccc1)[C@H](c1ccccc12)c1ccccc13,ClCCl,378.0,491.0,,1.0,4.361727836,,,,,412.5548,DOI: 10.1021/acs.joc.5b02189
19207,19208,c1ccc(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)cc1,Cc1ccccc1,340.0,387.0,,0.57,4.352182518,,,,,387.44098,DOI: 10.1021/jo201488v
19208,19209,Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C)c1,Cc1ccccc1,340.0,379.0,,0.59,4.322219295,,,,,429.52162,DOI: 10.1021/jo201488v
19209,19210,CC(C)c1cc(C(C)C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C(C)C)c1,Cc1ccccc1,340.0,377.0,,0.61,4.348304863,,,,,513.6829,DOI: 10.1021/jo201488v
19210,19211,CC(C)(C)c1cc(C(C)(C)C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C(C)(C)C)c1,Cc1ccccc1,340.0,376.0,,0.62,4.309630167,,,,,555.76354,DOI: 10.1021/jo201488v
19211,19212,Cc1cc(-c2nnc(-c3ccccc3)o2)ccc1-n1c2ccccc2c2ccccc21,Cc1ccccc1,339.0,382.0,,0.56,4.161368002,,,,,401.46786,DOI: 10.1021/jo201488v
19212,19213,Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)c(C)c3)o2)c(C)c1,Cc1ccccc1,339.0,377.0,,0.44,4.130333768,,,,,443.5485,DOI: 10.1021/jo201488v
19213,19214,Cc1cc(-c2nnc(-c3c(C(C)C)cc(C(C)C)cc3C(C)C)o2)ccc1-n1c2ccccc2c2ccccc21,Cc1ccccc1,339.0,375.0,,0.38,4.071882007,,,,,527.70978,DOI: 10.1021/jo201488v
19214,19215,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4nnc(-c5c(C)cc(C)cc5C)o4)cc3C)c2c1,Cc1ccccc1,319.0,436.0,,0.06,4.357934847,,,,,503.60026,DOI: 10.1021/jo201488v
19215,19216,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4nnc(-c5c(C(C)C)cc(C(C)C)cc5C(C)C)o4)cc3)c2c1,Cc1ccccc1,319.0,437.0,,0.03,4.340444115,,,,,573.73466,DOI: 10.1021/jo201488v
19216,19217,Cc1nnc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)o1,Cc1ccccc1,340.0,372.0,,0.55,4.260071388,,,,,325.3701,DOI: 10.1021/jo201488v
19217,19218,COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4nnc(C)o4)cc3)c2c1,Cc1ccccc1,319.0,428.0,,0.06,4.330413773,,,,,385.42186,DOI: 10.1021/jo201488v
19218,19219,c1ccc(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)cc1,CCO,,440.0,2.00594,,,,,,,387.44098,DOI: 10.1021/jo201488v
19219,19220,Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C)c1,CCO,,435.0,2.09733,,,,,,,429.52162,DOI: 10.1021/jo201488v
19220,19221,CC(C)c1cc(C(C)C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C(C)C)c1,CCO,,435.0,2.18524,,,,,,,513.6829,DOI: 10.1021/jo201488v
19221,19222,CC(C)(C)c1cc(C(C)(C)C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C(C)(C)C)c1,CCO,,432.0,2.25271,,,,,,,555.76354,DOI: 10.1021/jo201488v
19222,19223,Cc1cc(-c2nnc(-c3ccccc3)o2)ccc1-n1c2ccccc2c2ccccc21,CCO,,445.0,1.81787,,,,,,,401.46786,DOI: 10.1021/jo201488v
19223,19224,Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)c(C)c3)o2)c(C)c1,CCO,,440.0,1.93952,,,,,,,443.5485,DOI: 10.1021/jo201488v
19224,19225,Cc1cc(-c2nnc(-c3c(C(C)C)cc(C(C)C)cc3C(C)C)o2)ccc1-n1c2ccccc2c2ccccc21,CCO,,440.0,1.48564,,,,,,,527.70978,DOI: 10.1021/jo201488v
19225,19226,Cc1nnc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)o1,CCO,,440.0,2.07307,,,,,,,325.3701,DOI: 10.1021/jo201488v
19226,19227,COc1ccc(-c2ccc3c(c2)nnn3C[C@H](N)C(=O)O)cc1,CO,,418.0,,0.17,,,,,,312.32804,DOI: 10.1021/acs.joc.9b01685
19227,19228,N[C@@H](Cn1nnc2cc(-c3ccc4c(c3)OCO4)ccc21)C(=O)O,CO,,454.0,,0.02,,,,,,326.31116,DOI: 10.1021/acs.joc.9b01685
19228,19229,N[C@@H](Cn1nnc2cc(-c3ccc(N4CCOCC4)cc3)ccc21)C(=O)O,CO,,384.0,,0.004,,,,,,367.40774,DOI: 10.1021/acs.joc.9b01685
19229,19230,N[C@@H](Cn1nnc2cc(-c3ccc4ccccc4c3)ccc21)C(=O)O,CO,,417.0,,0.18,,,,,,332.36204,DOI: 10.1021/acs.joc.9b01685
19230,19231,N[C@@H](Cn1nnc2cc(-c3ccc(-c4ccsc4)cc3)ccc21)C(=O)O,CO,,384.0,,0.03,,,,,,364.42804,DOI: 10.1021/acs.joc.9b01685
19231,19232,COc1ccc(-c2c(OC)ccc3nnn(C[C@H](N)C(=O)O)c23)cc1,CO,,432.0,,0.09,,,,,,342.35392,DOI: 10.1021/acs.joc.9b01685
19232,19233,CCCCOc1cc2ccccc2c2c1oc1cc3ccccc3cc12,C1CCOC1,351.0,381.0,,0.63,4.346352974,,,,,340.4208,DOI: 10.1021/jo500085a
19233,19234,c1ccc2cc3c(cc2c1)oc1c2oc4cc5ccccc5cc4c2c2ccccc2c31,C1CCOC1,395.0,399.0,,0.79,4.7355989,,,,,408.45504,DOI: 10.1021/jo500085a
19234,19235,CCCCOc1c(-c2c(OCCCC)c3oc4cc5ccccc5cc4c3c3ccccc23)c2ccccc2c2c1oc1cc3ccccc3cc12,C1CCOC1,366.0,406.0,,0.75,4.523746467,,,,,678.82572,DOI: 10.1021/jo500085a
19235,19236,CCCCCCCCCc1c2ccccc2cc2c1oc1c3c(c4ccccc4c12)-c1c(c2oc4cc5ccccc5cc4c2c2ccccc12)OCO3,C1CCOC1,397.0,416.0,,0.7,4.719331287,,,,,704.8636,DOI: 10.1021/jo500085a
19236,19237,CCCCCCCCCc1c2ccccc2cc2c1oc1c3oc4c5oc6cc7ccccc7cc6c5c5ccccc5c4c3c3ccccc3c21,C1CCOC1,420.0,428.0,,0.75,4.941014244,,,,,674.83772,DOI: 10.1021/jo500085a
19237,19238,COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(C=C(C#N)C#N)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(C=C(C#N)C#N)cc1,ClCCl,465.0,596.0,1.7,0.53,,,,,,1199.39684,DOI: 10.1021/acs.joc.5b00577
19238,19239,COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\C#N)c3ccccc3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\C#N)c2ccccc2)cc1,ClCCl,433.0,539.0,1.6,0.72,,,,,,1301.57224,DOI: 10.1021/acs.joc.5b00577
19239,19240,COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\C#N)c3ccc(C(F)(F)F)cc3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\C#N)c2ccc(C(F)(F)F)cc2)cc1,ClCCl,439.0,563.0,1.6,0.55,,,,,,1437.56636,DOI: 10.1021/acs.joc.5b00577
19240,19241,COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\C#N)c3ccncc3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\C#N)c2ccncc2)cc1,ClCCl,445.0,574.0,1.7,0.45,,,,,,1303.54836,DOI: 10.1021/acs.joc.5b00577
19241,19242,COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\C#N)c3ccccn3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\C#N)c2ccccn2)cc1,ClCCl,443.0,556.0,1.6,0.64,,,,,,1303.54836,DOI: 10.1021/acs.joc.5b00577
19242,19243,COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C/[N+](=O)[O-])cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C/[N+](=O)[O-])cc1,ClCCl,447.0,,,,,,,,,1189.35072,DOI: 10.1021/acs.joc.5b00577
19243,19244,COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\C#N)C(=O)c3ccccc3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\C#N)C(=O)c2ccccc2)cc1,ClCCl,461.0,621.0,1.0,0.23,,,,,,1357.59224,DOI: 10.1021/acs.joc.5b00577
19244,19245,COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(C=C3C(=O)c4ccccc4C3=O)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(C=C2C(=O)c3ccccc3C2=O)cc1,ClCCl,489.0,635.0,0.9,0.23,,,,,,1359.56036,DOI: 10.1021/acs.joc.5b00577
19247,19248,F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CCO,498.0,508.0,7.02,0.9,4.748188027,,,,,191.97558,DOI: 10.1021/jo300724m
19248,19249,F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CC(C)=O,497.5,507.5,7.12,0.89,4.740362689,,,,,191.97558,DOI: 10.1021/jo300724m
19249,19250,F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CCOC(C)=O,498.0,507.5,6.9,0.93,4.770852012,,,,,191.97558,DOI: 10.1021/jo300724m
19250,19251,F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,C1CCCCC1,503.5,510.5,6.47,0.96,4.880813592,,,,,191.97558,DOI: 10.1021/jo300724m
19252,19253,C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,405.0,464.5,3.22,0.52,4.51851394,,,,,245.0394,DOI: 10.1021/jo300724m
19254,19255,C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC(C)=O,406.0,466.5,4.92,0.86,4.491361694,,,,,245.0394,DOI: 10.1021/jo300724m
19255,19256,C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(C)=O,408.5,469.5,5.13,0.94,4.51851394,,,,,245.0394,DOI: 10.1021/jo300724m
19258,19259,C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO,453.0,496.0,0.5185,0.051,4.698970004,,,,,301.14692,DOI: 10.1021/jo300724m
19259,19260,C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC(C)=O,453.0,496.0,0.61,0.063,4.681241237,,,,,301.14692,DOI: 10.1021/jo300724m
19260,19261,C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCOC(C)=O,457.0,497.0,0.78,0.084,4.716003344,,,,,301.14692,DOI: 10.1021/jo300724m
19261,19262,C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCCCC1,468.5,501.5,1.78,0.23,4.770852012,,,,,301.14692,DOI: 10.1021/jo300724m
19263,19264,CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,394.5,440.0,0.523,0.1,4.477121255,,,,,221.0174,DOI: 10.1021/jo300724m
19264,19265,CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,397.0,439.0,0.774,0.16,4.477121255,,,,,221.0174,DOI: 10.1021/jo300724m
19265,19266,CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC(C)=O,395.5,441.5,0.726,0.16,4.477121255,,,,,221.0174,DOI: 10.1021/jo300724m
19266,19267,CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(C)=O,398.5,444.5,2.04,0.42,4.491361694,,,,,221.0174,DOI: 10.1021/jo300724m
19267,19268,CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,418.5,463.0,4.67,0.7,4.380211242,,,,,221.0174,DOI: 10.1021/jo300724m
19269,19270,CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,410.0,491.0,0.019,0.001,4.431363764,,,,,263.09804,DOI: 10.1021/jo300724m
19270,19271,CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,412.5,494.0,0.03073,0.002,4.447158031,,,,,263.09804,DOI: 10.1021/jo300724m
19271,19272,CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC(C)=O,409.5,492.0,0.0272,0.002,4.431363764,,,,,263.09804,DOI: 10.1021/jo300724m
19272,19273,CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(C)=O,412.0,498.0,0.18776,0.012,4.462397998,,,,,263.09804,DOI: 10.1021/jo300724m
19273,19274,CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,428.0,503.0,6.17,0.63,4.579783597,,,,,263.09804,DOI: 10.1021/jo300724m
19274,19275,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c(C#Cc3ccc(C(F)(F)F)cc3)cc2C#Cc2ccc(N(CCCC)CCCC)cc2)cc1,ClCCl,407.0,544.0,,0.44,4.695131298,,,,,869.04676,10.1021/jo701740n
19275,19276,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(N(CCCC)CCCC)cc3)c(C#Cc3ccc(C(F)(F)F)cc3)cc2C#Cc2ccc(C(F)(F)F)cc2)cc1,ClCCl,427.0,541.0,,0.38,4.786183346,,,,,869.04676,10.1021/jo701740n
19276,19277,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c(C#Cc3ccc(N(CCCC)CCCC)cc3)cc2C#Cc2ccc(C(F)(F)F)cc2)cc1,ClCCl,438.0,546.0,,0.5,4.48258777,,,,,869.04676,10.1021/jo701740n
19277,19278,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c(C#Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2C#Cc2ccc(N(CCCC)CCCC)cc2)cc1,ClCCl,410.0,556.0,,0.31,4.780893109,,,,,1005.04088,10.1021/jo701740n
19278,19279,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(N(CCCC)CCCC)cc3)c(C#Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2C#Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,ClCCl,433.0,552.0,,0.34,4.405858399,,,,,1005.04088,10.1021/jo701740n
19279,19280,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c(C#Cc3ccc(N(CCCC)CCCC)cc3)cc2C#Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,ClCCl,456.0,561.0,,0.25,4.585573519,,,,,1005.04088,10.1021/jo701740n
19280,19281,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3c(F)c(F)c(F)c(F)c3F)c(C#Cc3c(F)c(F)c(F)c(F)c3F)cc2C#Cc2ccc(N(CCCC)CCCC)cc2)cc1,ClCCl,423.0,556.0,,0.17,4.745777218,,,,,912.95324,10.1021/jo701740n
19281,19282,CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(N(CCCC)CCCC)cc3)c(C#Cc3c(F)c(F)c(F)c(F)c3F)cc2C#Cc2c(F)c(F)c(F)c(F)c2F)cc1,ClCCl,438.0,555.0,,0.3,4.603036056,,,,,912.95324,10.1021/jo701740n
